date,value_usd,value_cny,value_jpy,value_krw
2024-09-27,794966.1606184068,5571917.8197744135,115330513.89774065,1044029097.6934956
2024-09-30,797506.2785155543,5590758.26427759,113870342.95281778,1044175009.5382228
2024-10-01,792722.6654510909,5562931.304803031,113922179.80103493,1042691868.667986
2024-10-02,794844.8896062386,5588077.5118877,114247818.6936832,1053042276.5212028
2024-10-03,793211.857992751,5582387.092995584,116270581.36150528,1050236319.341286
2024-10-04,799782.9827609181,5634551.091848943,117440129.98948129,1067238437.218618
2024-10-07,793555.6301937737,5568776.634884806,118096954.4403268,1068030655.5329742
2024-10-08,796830.6091621827,5593033.7287702765,118047264.23761825,1069641500.836886
2024-10-09,799986.7600790426,5646146.555285867,118525235.9865906,1073030288.3608394
2024-10-10,800563.9490953338,5668072.815989872,119412121.84931576,1075173410.925294
2024-10-11,809918.9440583063,5734307.115827214,120438182.60765164,1093179987.454069
2024-10-14,812876.602574547,5743135.772509689,121390114.5688674,1096025873.7827685
2024-10-15,803402.0093686617,5693870.720797579,120245177.13540356,1090433461.3238435
2024-10-16,810366.8307366247,5768029.027817147,120824883.28563316,1104675900.083361
2024-10-17,809406.8423641021,5761681.666684625,121067841.09108032,1104192774.692173
2024-10-18,811058.4523908003,5777169.356379671,121739878.57020985,1111190672.43988
2024-10-21,808661.3835945453,5742142.752628147,120975747.83771227,1107065528.8413823
2024-10-22,805355.4042315588,5732519.767320235,121290547.43287228,1108571713.9247403
2024-10-23,799635.5027837,5694764.160174676,120855310.61972284,1100802226.1953025
2024-10-24,800181.766634999,5701535.141804358,122242965.90651686,1102122327.2508695
2024-10-25,804970.4570537723,5730343.192628688,122180834.907845,1107896895.983843
2024-10-28,809212.1094684505,5761671.140626315,123770607.33057,1122911303.3382015
2024-10-29,811237.9163957852,5782098.2491109595,124264613.60682788,1121106439.7955835
2024-10-30,808227.1378718592,5762740.315740143,123880207.94662562,1117923656.2058637
2024-10-31,798425.5161251685,5680637.862127349,122321978.78031272,1100685420.6496959
2024-11-01,801207.3842798526,5703394.764996131,121767495.05802245,1100001697.3645368
2024-11-04,800934.2315761014,5704013.317015521,121971873.72683243,1104760595.7504158
2024-11-05,811135.1997875687,5757275.421052205,123516424.493987,1113575058.2133336
2024-11-06,829206.4580561386,5889190.106406308,125570878.31731844,1142646499.201359
2024-11-07,837098.1667137856,6007769.832688168,129180994.94695856,1171770054.7837672
2024-11-08,832745.621527628,5946803.032453097,127559968.4763827,1142593575.7448204
2024-11-11,832924.7848535249,5978900.690635572,127357537.13371687,1163762468.5840306
2024-11-12,827910.6886357665,5970146.766821376,127067729.18017468,1159530355.5364463
2024-11-13,826452.4629897045,5976573.631356347,127815004.83722028,1162529376.8993268
2024-11-14,821065.6250976543,5930967.542892906,127617409.86436892,1148670809.5116184
2024-11-15,813416.5487268935,5880350.9140564585,127273662.17303269,1139458268.1627662
2024-11-18,817597.6740815158,5912048.78128344,126452927.48174123,1140017297.2332172
2024-11-19,821525.1425691926,5944063.016545136,127021756.2547214,1141509185.599893
2024-11-20,821759.5872823177,5947978.068708144,127141001.4686648,1144020854.9707773
2024-11-21,831700.158841685,6024835.9506491665,129158874.50391915,1162400771.8418148
2024-11-22,839353.557588315,6071631.829526594,129443428.62286188,1174759219.05612
2024-11-25,843666.3109105623,6109831.423614292,130047783.78695428,1184094112.4627464
2024-11-26,846855.4529841527,6130810.051878774,130735856.20192024,1181837645.9310355
2024-11-27,846149.723831017,6136277.797222535,129468525.63210925,1180607342.0926976
2024-11-28,846149.723831017,6131370.128824316,128052913.75954106,1174853482.5093102
2024-11-29,847368.7415773687,6137407.058370723,128100118.74974217,1180638909.160816
2024-12-02,851560.5690642366,6165894.612423418,127647221.9237881,1192065565.4368536
2024-12-03,851954.5288665418,6194476.183935739,127374014.2939608,1193639462.4790742
2024-12-04,750494.6896786576,5466453.220681407,112309281.07782614,1059450871.6004368
2024-12-05,856478.6326047502,6220604.308608301,128957419.13187806,1208320096.8462343
2024-12-06,863166.5214477953,6265898.412493836,129653654.5502755,1208424489.7300339
2024-12-09,861439.5639106359,6262062.6219355855,129241776.91207312,1226879430.7310584
2024-12-10,857309.0746628355,6223635.227514854,129803456.66309597,1223037105.3385832
2024-12-11,865290.5482510532,6272231.5971074095,131357168.31538147,1240783339.2653608
2024-12-12,860388.7121862617,6247368.478055664,130989875.18485384,1229624548.670325
2024-12-13,864921.9348746627,6285906.653895098,131975848.46625176,1234987420.9563067
2024-12-16,869566.6524745678,6326184.353417728,133437614.1308798,1247349842.033378
2024-12-17,865970.7114374876,6306345.108972359,133433962.176586,1239507157.0327508
2024-12-18,820045.2707643626,5973701.779410076,125935997.24209632,1177929463.9133377
2024-12-19,821266.5053634238,5983254.998174688,127027757.46914285,1192068332.5350096
2024-12-20,834577.8884479221,6088579.527382971,131566194.14275056,1199663944.855149
2024-12-23,841214.5651682067,6136996.738728135,131677843.73554772,1215908393.79887
2024-12-24,847472.8367648082,6184009.289872805,133193062.4578312,1222649020.0744195
2024-12-25,850398.4620586314,6203316.621332892,133603546.9266531,1235986170.142788
2024-12-26,851493.998340223,6213522.004688275,133797803.03521824,1241146154.1482823
2024-12-27,843637.3245181749,6156274.648206477,133082101.51173036,1237607510.2585442
2024-12-30,834088.060660414,6087007.849087569,131679985.2347296,1228444936.6109726
2024-12-31,833382.3883793914,6082108.008631636,130836863.8967106,1222896995.3847709
2025-01-01,833382.3883793914,6082108.008631636,130836863.8967106,1222896995.3847709
2025-01-02,832262.5036689228,6073934.978026166,131263604.82258382,1226355461.0514812
2025-01-03,844125.6705397372,6160935.619001326,132833303.76747411,1242257563.3088205
2025-01-06,853924.5501384876,6250386.137193674,134476894.6421328,1251452070.7282696
2025-01-07,846393.8616664928,6197549.77328056,133512703.53528212,1235269479.9358635
2025-01-08,846536.0224306185,6202061.514735683,133952467.27304319,1229068724.4792466
2025-01-09,846536.0224306185,6206378.84845008,133915227.30688041,1234224100.073624
2025-01-10,831002.0380697437,6092990.043331167,131338213.43685497,1209299079.2401924
2025-01-13,831262.918971815,6094570.343025656,131245602.66886252,1223826832.4562547
2025-01-14,836592.6127338575,6132056.532816628,131649558.23706552,1220496609.3401864
2025-01-15,851266.9345508292,6240552.770498673,134542741.55955935,1243224231.670664
2025-01-16,853359.2991894735,6255208.99898876,133341661.56164768,1226465027.2336755
2025-01-17,866654.4917395978,6353444.078942992,134639977.8186604,1259526259.1356497
2025-01-20,866654.4917395978,6347377.497500814,135463296.9858496,1263044927.5047271
2025-01-21,873565.3144418253,6388645.214107401,135620135.38682175,1254029241.1740675
2025-01-22,880545.6831250307,6402623.771138724,137166125.0042099,1255473263.8841193
2025-01-23,882333.1614579058,6415620.883592725,138032201.54314107,1265565716.806205
2025-01-24,886713.5728815958,6460772.434729883,138464757.086612,1271485241.4446394
2025-01-27,855005.7736296814,6192892.3189771455,133162021.77319843,1220631896.881971
2025-01-28,865652.6578842548,6276587.726521366,134097384.98323406,1227426254.7559595
2025-01-29,864895.1222957345,6270662.615668534,134542225.51857287,1248268542.8534927
2025-01-30,879121.8354468246,6302424.438318285,136413333.44804007,1268854080.0645318
2025-01-31,878561.3746933343,6308861.375535365,135383672.15611875,1266586821.311479
2025-02-03,865524.4733177294,6219485.76036654,134470484.80673373,1260878767.3400116
2025-02-04,878610.8276775108,6321604.90513969,136428047.33900505,1281937171.1748023
2025-02-05,878031.6910782417,6305935.802154824,135333655.12883583,1273286466.9871004
2025-02-06,880860.6404513414,6404297.286401478,134424621.5392993,1271865883.3541968
2025-02-07,877864.6457161836,6397701.965050403,132726983.2347144,1266012519.8883457
2025-02-10,887046.5568147947,6463730.850198046,134694465.2567734,1286767471.8114448
2025-02-11,885200.5600723594,6465947.491048549,134337154.45162287,1286382271.3799317
2025-02-12,879085.8083211487,6423655.818564298,134270685.51899233,1275333736.4219065
2025-02-13,887864.7746674747,6489226.065089638,136957585.2556552,1289286192.1508095
2025-02-14,887625.8272262831,6469727.129486932,135796985.90627015,1277062773.7872844
2025-02-17,887625.8272262831,6437950.124872232,134939536.69429213,1271612738.7813532
2025-02-18,898301.6761075105,6515382.056807773,136042399.0364258,1294713257.790759
2025-02-19,891299.8653480138,6487415.199922053,135416079.8421891,1283543070.8731737
2025-02-20,890700.4267362917,6487238.418048433,134691719.42176247,1282590782.6777167
2025-02-21,877575.4724500695,6367248.840361479,131116800.57569733,1256424760.9055665
2025-02-24,863594.937207077,6261063.294751309,129009850.83938904,1238645616.1669412
2025-02-25,862815.0162245485,6253338.111589038,129304907.86584572,1232660693.6367617
2025-02-26,865926.2957218782,6275887.420873884,129090562.91140504,1237841639.7344248
2025-02-27,853569.2116542073,6195205.338186237,127043531.76348127,1224376786.1380734
2025-02-28,861582.7406001324,6276888.740094145,129247744.05182786,1249174339.3627667
2025-03-03,841369.9159878341,6127528.824156198,126854180.23792209,1228231844.586166
2025-03-04,838236.5707577708,6105966.65237083,125152905.32933296,1222090288.8696516
2025-03-05,853334.6486078242,6199561.555600704,127828673.61346486,1239767223.7498455
2025-03-06,841577.3512527535,6101940.742993215,125309180.23894572,1214421389.584004
2025-03-07,846090.162707784,6134661.3337290585,125312723.5105048,1223869420.3568096
2025-03-10,819460.3645867915,5927976.27742085,120958907.13484783,1185152755.0818968
2025-03-11,819712.1613659062,5950372.55057125,120554247.85992244,1194345234.2466187
2025-03-12,825524.7107525652,5992566.427823946,122212335.00790425,1197852882.3066812
2025-03-13,818851.047067094,5926106.912729266,121418420.14001895,1186310454.4384525
2025-03-14,841736.0043154728,6091727.636831508,124534004.31114992,1223235996.7166543
2025-03-17,803041.2831524687,5811690.070302731,119330334.21517952,1163647010.7011075
2025-03-18,839679.7143238034,6073151.469789773,125430514.366616,1211229582.718146
2025-03-19,846390.2302924711,6117116.1113927765,126494709.31210949,1226368610.3429496
2025-03-20,841766.153992912,6085969.293368754,124993860.41523828,1214996861.6383216
2025-03-21,837240.4904250015,6068067.902453283,124410582.05451009,1227243810.4637892
2025-03-24,858561.22208733,6223281.018300011,128506869.75548773,1257603331.7873547
2025-03-25,861698.4053370827,6249898.533909861,129921717.08969012,1263482538.0275724
2025-03-26,851268.6186382377,6177571.2385958275,127647726.81099787,1244631305.681648
2025-03-27,848226.2662700027,6155493.191694782,127635156.90202996,1243228319.750836
2025-03-28,828996.8821274635,6021253.053956405,125051692.67828149,1211902264.4482708
2025-03-31,829505.6383874258,6024533.550480196,124108148.41663404,1218883908.3060591
2025-04-01,838539.1454428163,6085027.016734885,125707913.87953404,1234296047.822981
2025-04-02,841695.704893815,6118875.265866567,126071711.9745888,1237267410.9135857
2025-04-03,792557.8098510618,5759913.883092592,117197103.70294935,1161921482.4638052
2025-04-04,738041.7601791375,5363718.492101882,107924586.84688072,1070662460.510926
2025-04-07,743468.944956327,5413420.428910503,108124918.32836457,1084364340.4670808
2025-04-08,732356.9236336552,5352137.633607116,108234298.1192512,1076528024.009802
2025-04-09,789637.1734861914,5794989.288780462,115164634.35673076,1173503496.5812194
2025-04-10,758784.9503941567,5577069.385397051,111844144.4207182,1095647491.94118
2025-04-11,772650.9310369905,5651168.9096045485,111066248.74786869,1121920088.0363379
2025-04-14,786119.7659462913,5732070.885373977,112962265.10129853,1115543292.3859532
2025-04-15,782854.1672507545,5724151.385520792,112121151.20784114,1111198896.5246491
2025-04-16,770667.7193648823,5635045.297224083,110344974.72638322,1099758264.3014288
2025-04-17,772366.4560369791,5647466.289896787,109620421.73821764,1092303797.673848
2025-04-18,772366.4560369791,5647466.289896787,109620421.73821764,1092303797.673848
2025-04-21,754902.4783537813,5519771.4314750135,107141794.4183806,1067605716.8642184
2025-04-22,773016.3316936811,5642246.205032178,108899454.15479332,1098950949.3842497
2025-04-23,786660.5970541241,5751904.953540345,112247030.41910124,1124311035.708538
2025-04-24,809860.1075593174,5900640.743677186,115990599.85398884,1155224910.744843
2025-04-25,822915.379181583,5995761.452717013,117577324.81625465,1176818415.7044215
2025-04-28,824639.0691191228,6008650.1132295765,118616910.81508096,1185303200.0194764
2025-04-29,836432.9691984508,6100942.0773335,118922361.67609952,1201017375.9948363
2025-04-30,839044.6138161232,6099015.2978294,119395206.14524204,1200807118.0365999
2025-05-01,856187.2342139849,6224994.905076198,122442482.74626948,1218996574.712161
2025-05-02,877381.0696062346,6379086.804679089,127613320.05732548,1259129551.9347615
2025-05-05,869896.3431519448,6324668.35252053,125807882.64273249,1216898015.3127675
2025-05-06,868997.5234622331,6317611.995570434,124834976.31842633,1194324121.9758017
2025-05-07,846817.8696763682,6110891.792945576,121124597.3764308,1164179819.631338
2025-05-08,854257.6616243346,6172182.456768143,122883262.08914092,1193645721.3271153
2025-05-09,852012.6107323089,6155961.515063078,124406620.50406545,1196097883.1282492
2025-05-12,890024.971677769,6440487.70255184,129776317.61017896,1241736178.8967717
2025-05-13,907968.5423307056,6539007.8481572755,134660812.69712988,1285710721.3276367
2025-05-14,912221.8193795672,6573196.763903348,134578260.56942877,1291706096.2414668
2025-05-15,906953.37375187,6535233.925243849,133004706.81899147,1276382651.5762703
2025-05-16,911825.7799388088,6571072.483129026,132773693.67701024,1273838869.3266304
2025-05-19,914050.5409481588,6589390.349695276,132809719.15488772,1277961487.3861015
2025-05-20,907226.6705670564,6540197.068117908,131525192.008819,1259729637.8699927
2025-05-21,896304.0063817126,6470777.143672137,129361767.32197183,1248309460.8819225
2025-05-22,901122.1156900256,6489791.364987996,129540814.24663024,1238015616.345067
2025-05-23,895387.686126561,6450104.274549908,128808683.54157019,1236834795.9108825
2025-05-26,897911.997444066,6468288.655987819,128281996.93048936,1225407422.3136003
2025-05-27,898229.6769161101,6470577.123600583,128136953.662238,1228867999.431418
2025-05-28,889464.2864990178,6407433.880652975,128240294.21349744,1222835544.6625998
2025-05-29,876073.7742920241,6310972.647867454,127641325.94946767,1203374915.3417535
2025-05-30,873537.0071612158,6292698.53848725,125596283.46739148,1197103879.6840599
2025-06-02,881963.3125995962,6353399.114973712,126839555.56543756,1218864469.5598829
2025-06-03,895049.224042038,6447666.095231629,127501548.48303948,1231650337.394869
2025-06-04,897631.4815633581,6466267.903737963,129112624.79941761,1236684818.7481568
2025-06-05,900006.0961819999,6463663.781559886,128748572.07712363,1222280279.1028504
2025-06-06,914394.42284,6566723.54762546,131541124.09207104,1239891405.5383549
2025-06-07,914394.42284,6572758.550816204,132393339.69415793,1242808323.7472146
2025-06-08,914394.42284,6572758.550816204,132393339.69415793,1242808323.7472146
2025-06-09,921360.7718,6621451.32261788,133034360.47943021,1250028586.316496
2025-06-10,918644.4608700001,6600552.315797037,133107907.80221952,1249861721.2366786
2025-06-11,919553.3173240001,6607542.316963335,133374771.80462494,1259824826.866573
2025-06-12,924015.537218,6634431.55722524,133023124.76897772,1257446543.8231153
2025-06-13,908624.8179,6527288.10434823,130492153.22270851,1245252140.435592
2025-06-14,908624.8179,6525561.71719422,130902851.6403993,1243180475.85078
2025-06-15,908624.8179,6524380.504930951,130902851.6403993,1241981091.0911522
2025-06-16,920941.1294259999,6615948.979683441,132866939.56567729,1254671775.907394
2025-06-17,903699.579702,6488834.092134271,130600855.85937364,1229826684.024858
2025-06-18,901991.5369060001,6480899.391823302,130817636.58055101,1236612357.267388
2025-06-19,901991.5369060001,6483515.167280328,130823950.52130935,1243305134.4712307
2025-06-20,884627.94349,6352424.7994073415,128579786.958328,1210799112.5341978
2025-06-21,884627.94349,6349859.37837122,129203449.65848845,1214470318.4996812
2025-06-22,884627.94349,6349859.37837122,129203449.65848845,1214470318.4996812
2025-06-23,902264.4002100001,6484574.244309271,132596776.25486162,1247091898.908698
2025-06-24,919290.750128,6597657.784593644,133675906.55761275,1253802268.284577
2025-06-25,927800.432064,6651586.857553229,134516217.842367,1264369316.7995367
2025-06-26,945284.4821860001,6773341.428655565,136912168.5463737,1283771949.567163
2025-06-27,943156.665696,6763093.502706307,136351216.003005,1280184268.6158085
2025-06-28,943156.665696,6763942.343705433,136394601.20962703,1286758164.8913763
2025-06-29,943156.665696,6763942.343705433,136394601.20962703,1286758164.8913763
2025-06-30,949712.729864,6803457.082926737,136641818.43464273,1280098794.3290884
2025-07-01,943922.9857939999,6760942.778048104,135668162.9022,1277108921.319566
2025-07-02,951706.9894620001,6820027.457183639,136634669.06308043,1292741672.065813
2025-07-03,957714.391698,6861448.987881151,137762426.6737988,1302797945.5431843
2025-07-04,957714.391698,6861065.902124472,138276719.30214065,1306217081.6929853
2025-07-05,957714.391698,6859916.644854435,138335139.88003424,1305652030.2018833
2025-07-06,957714.391698,6859916.644854435,138335139.88003424,1305652030.2018833
2025-07-07,950951.694178,6820415.740983452,137902259.93122265,1300502517.9239492
2025-07-08,958359.1028260001,6872393.126365247,139893594.95771688,1310163145.8823965
2025-07-09,967967.9782119999,6949622.896370874,142340659.16405278,1329020034.0850759
2025-07-10,969544.4290059999,6959196.002519267,141769695.04254434,1331136023.8037877
2025-07-11,975462.302878,6992796.610641519,143481725.5926279,1341192481.642279
2025-07-12,975462.302878,6991723.602108353,143765585.1227654,1345094330.8537908
2025-07-13,975462.302878,6991723.602108353,143765585.1227654,1345094330.8537908
2025-07-14,973625.7969380001,6980507.513726686,143497838.08170715,1342795490.3629818
2025-07-15,968163.259548,6946087.305627125,142950273.43552175,1338814881.8333561
2025-07-16,972883.78253,6984916.405052387,144858503.68358687,1349866519.4225497
2025-07-17,988558.1392819999,7095474.9005104825,146766284.1485021,1375064600.5784762
2025-07-18,991615.0528920001,7120391.048796296,147460099.67041063,1381101613.3669198
2025-07-19,991615.0528920001,7116920.396111174,147501747.5026321,1379128299.4116647
2025-07-20,991615.0528920001,7116920.396111174,147501747.5026321,1379128299.4116647
2025-07-21,997868.8550839999,7163002.002449477,148031848.91400123,1388314980.7012675
2025-07-22,999800.2606720001,7169667.64930498,147589514.68014,1387202865.6771867
2025-07-23,1016575.5718760001,7279799.3277612245,149335968.0841563,1400312518.7477527
2025-07-24,1019578.6831459999,7291516.952518619,148890094.67849353,1392948396.9140651
2025-07-25,1026079.034902,7349598.911196046,150956747.61478224,1413916388.514258
2025-07-26,1026079.034902,7354318.874756594,151471839.29030305,1419405911.3509836
2025-07-27,1026079.034902,7354318.874756594,151471839.29030305,1419405911.3509836
2025-07-28,1030719.7817999998,7387993.251986038,152303277.83789518,1420620460.8593037
2025-07-29,1032551.8810330002,7409592.298292809,153119183.54214567,1436672036.231696
2025-07-30,1036178.2695759999,7433750.141592138,153452820.8328577,1433718424.481528
2025-07-31,1034442.8986180001,7438471.9953823155,153997514.31726167,1437792873.6471307
2025-08-01,1009775.4707379999,7279269.4134560935,152068146.79125983,1414816607.5604262
2025-08-02,1009775.4707379999,7283106.560244898,148815660.00001273,1402325684.9873974
2025-08-03,1009775.4707379999,7281591.897038791,148815660.00001273,1402325684.9873974
2025-08-04,1025437.13781,7361203.037482866,151437581.9489186,1418794823.873916
2025-08-05,1021068.4865279999,7332599.122303526,150223680.01194546,1417927175.1868377
2025-08-06,1073982.503812,7719464.042649512,158308243.00940022,1493780784.9020345
2025-08-07,1076229.465882,7725713.220833937,158476941.31005627,1488296203.7789004
2025-08-08,1083086.546662,7777211.256961158,159397847.07224652,1503075016.8611238
2025-08-09,1083086.546662,7780785.442565142,159964301.33615077,1505598608.514846
2025-08-10,1083086.546662,7780243.899291811,159964301.33615077,1505132881.2997816
2025-08-11,1075286.15271,7720016.933381446,158607933.38318312,1492959660.5357606
2025-08-12,1095260.40197,7861779.16534066,162063491.15869695,1515051808.8370616
2025-08-13,1090042.600504,7824325.7864177115,161291423.51137584,1507834128.425173
2025-08-14,1084345.0268512107,7775621.318544662,158760039.7263126,1500169657.7481132
2025-08-15,1091481.3777242424,7837600.329024468,160578740.29079056,1515576467.0389967
2025-08-18,1091846.4772862105,7838256.6757899765,160866108.88448656,1510656949.0436552
2025-08-19,1077846.0149479103,7739796.664137954,159244203.7864491,1496783311.8224657
2025-08-20,1072186.5761934312,7702910.019346468,158200057.13076457,1500074795.0207057
2025-08-21,1078083.464064418,7732230.22096282,158875003.93224517,1507634931.6778986
2025-08-22,1098070.1989201172,7888536.309042122,163359903.49334586,1529040790.592285
2025-08-25,1101633.4852151007,7883729.873593346,162239766.63459828,1527040271.8657641
2025-08-26,1099838.5846055695,7866705.460249796,162494551.84396526,1531470237.1340253
2025-08-27,1097509.7469919731,7852572.488752868,162367786.9894865,1531816304.0716367
2025-08-28,1113489.9698860527,7959226.304745504,163851162.55870256,1544655556.02533
2025-08-29,1111573.1215388284,7923070.89570446,163296760.99278313,1542963534.276832
2025-09-01,1111573.1215388284,7926405.615069077,163454604.37604162,1548176812.2168493
2025-09-02,1108423.3430000062,7917135.412046144,163755139.4247919,1541462285.4855828
2025-09-03,1128870.8508638632,8066233.777762649,167725373.27965108,1572054258.204507
2025-09-04,1142215.870695607,8157705.748508026,169308374.08146846,1591997636.2581232
2025-09-05,1147403.948082206,8185923.9868028825,170051002.12552336,1597817367.901876
2025-09-08,1140701.2084776917,8137534.281038158,168994884.03597003,1586692566.9682996
2025-09-09,1151338.4835587249,8200293.215298662,169359588.25452134,1596883449.9262803
2025-09-10,1172677.4811676468,8353685.304845848,172767055.2679859,1625682792.1427088
2025-09-11,1185244.3536194933,8439058.322206154,174741760.29847553,1647726700.4018197
2025-09-12,1153328.4802760116,8212506.109501396,170163237.30840302,1600347065.9461908
2025-09-15,1179541.3071068611,8398216.152470142,173864388.66755134,1636943835.1767597
2025-09-16,1176534.2041366985,8373511.584261296,172979941.3631981,1623593671.0245612
2025-09-17,1182090.1786943253,8401587.736052047,173089918.59567395,1630315250.8606575
2025-09-18,1193056.1373969347,8479407.885321233,175645303.71598893,1652585569.838112
2025-09-19,1196123.7556498512,8505396.801674962,176375624.51310444,1668700290.2695508
2025-09-22,1183963.978178266,8421654.173179824,175566466.43212053,1649984039.629013
2025-09-23,1179854.1912445496,8391712.93522686,174409586.11234307,1644575160.0919528
2025-09-24,1178566.0407856598,8385497.38018997,174319345.96052536,1644252840.4812977
2025-09-25,1180209.1259582175,8405449.395074425,175397959.46340647,1652387193.0715811
2025-09-26,1181311.7898381462,8424879.422767691,176790397.2200176,1669536139.4603536
2025-09-29,1184160.6282630905,8431105.25717038,176409145.43486562,1658511692.7327192
2025-09-30,1190895.0619095557,8483698.242031293,176712154.65651134,1672373935.439589
2025-10-01,1206325.166286657,8589035.183960998,177929343.05178308,1692450081.7968543
2025-10-02,1190843.5703299316,8477019.955393618,175246921.4968934,1667990891.1740856
2025-10-03,1194443.396251254,8504436.98130893,176447956.26782024,1682970745.318017
2025-10-06,1209905.6193165442,8614528.009533795,181848814.5832766,1700643338.5113344
2025-10-07,1192863.2779123115,8493186.538735658,179423337.08390242,1681114265.4809275
2025-10-08,1222103.2972377664,8701375.476332897,186206990.98692954,1735056714.187374
2025-10-09,1217553.6473176102,8674582.715679046,185676931.21593556,1726503247.4328444
2025-10-10,1182824.9952001106,8426208.700806549,180664689.7668649,1680545924.930365
2025-10-13,1182414.5307051383,8430852.086833777,179600490.31239557,1688700902.7039175
2025-10-14,1162352.8396926024,8294666.09933038,176468408.1221309,1661525266.6985905
2025-10-15,1179769.0153856399,8406680.072933454,178447142.19117033,1677489967.5965338
2025-10-16,1182993.9243303093,8429423.20781562,178711343.16680685,1678727528.3209252
2025-10-17,1180311.0362065628,8406293.23096676,176956951.79223272,1675593153.2195606
2025-10-20,1198590.498267993,8537799.837262569,180502934.6771667,1699936931.8835292
2025-10-21,1190642.9739601114,8473925.109971508,179866862.14723215,1696594680.250424
2025-10-22,1191812.8522604187,8488448.67765438,180881436.58756375,1702528495.7110534
2025-10-23,1215428.8273281646,8657134.908410318,185250800.14604953,1749476099.7678869
2025-10-24,1227688.12290623,8745068.037085656,187750344.63604975,1765562843.3139071
2025-10-27,1253997.6717406884,8919183.84002282,192013377.49460596,1797455182.7196681
2025-10-28,1250242.533373937,8874721.598901555,189915591.54710114,1793322885.0209079
2025-10-29,1267960.5782805053,9002266.513675932,192822569.02085128,1817976517.9270227
2025-10-30,1259367.3888314033,8937226.611580936,192287769.13111165,1791878295.5248737
2025-10-31,1257713.5459103095,8941211.369230982,193588526.70006076,1793977447.6155474
2025-11-02,1257713.5459103095,8942091.768713119,193612423.25743306,1791009243.647199
2025-11-03,1258835.8416855384,8956239.3628401,193966461.8302745,1795892976.82384
2025-11-04,1238411.6936102365,8823311.793464852,190756268.40186554,1784031117.5810344
2025-11-05,1217001.556119114,8674300.291394597,186793917.84405443,1761585412.4512951
2025-11-06,1199609.032903885,8545414.945890825,184719397.71363893,1735306562.5983472
2025-11-07,1198216.515525416,8532739.450359592,183485291.45543802,1745178390.5324578
2025-11-10,1222534.2555528474,8702976.85842961,188113790.97042775,1776929089.7609527
2025-11-11,1217607.693091237,8671314.947118552,187862255.7516608,1785840973.063825
2025-11-12,1216321.7649957975,8658386.484122586,188261066.46428454,1786265817.6375282
2025-11-13,1191774.0098848364,8463502.308598155,184500918.0182913,1747593572.6149266
2025-11-14,1189299.8846193843,8435228.361651445,183620766.38592523,1728017053.3554268
2025-11-17,1178488.6347565055,8371865.41244674,182250910.38782406,1720216408.2302394
2025-11-18,1157559.5604122176,8231290.278135238,179450670.85290405,1696264628.6368556
2025-11-19,1164015.4504640496,8281969.930051713,183245132.289303,1709682613.3325868
2025-11-20,1136951.036958773,8089406.627961669,178984516.99323484,1669930944.0643065
2025-11-21,1145124.027243845,8143091.470133706,180095946.01269397,1684683680.9130025
2025-11-24,1176997.6302851497,8365275.257725645,184256625.02587962,1737272042.2534866
2025-11-25,1197677.1399406733,8496680.933881117,187789787.15699786,1765352150.7297535
2025-11-26,1206666.37458142,8544404.598411037,188317181.08267474,1769310771.7212446
2025-11-27,1206666.37458142,8541870.599024415,188212201.10808617,1764122106.3105445
2025-11-28,1217196.131384115,8611662.629542613,190186895.52876797,1784020147.5666828
2025-12-01,1207875.3496995554,8543423.135959925,187910376.02810952,1776156544.2262022
2025-12-02,1207515.2024066353,8541479.535743576,187930421.01135427,1772487415.308652
2025-12-03,1212848.4456145845,8567197.56528774,188768944.92389953,1782256533.8617196
2025-12-04,1214832.1143619108,8586676.35073286,188838363.18487287,1790273911.7760723
2025-12-05,1219442.394192766,8621335.782703435,188834313.0679324,1794629104.6298492
2025-12-08,1210709.6460425714,8556690.423405873,187800437.45553952,1779186253.2454004
2025-12-09,1214220.8667398172,8582355.930290377,189348030.40114057,1784795394.2295249
2025-12-10,1223553.922961941,8639758.960818859,191628121.19860736,1799260514.7939935
2025-12-11,1220514.0898432685,8618294.091201289,190209797.81753433,1797011715.0398378
2025-12-12,1191060.8893633552,8402577.256191663,185473192.75255105,1754647200.0983965
2025-12-15,1190233.9837139368,8390435.444793027,184737406.84622386,1752298177.8431692
2025-12-16,1185388.8885322774,8347745.630822005,183502941.50035068,1747773057.4575348
2025-12-17,1162824.0056262703,8190816.013230885,180364468.68868518,1720607540.9274802
2025-12-18,1175541.7563547057,8277577.27737166,183054186.7577984,1736956988.354586
2025-12-19,1199139.6233216363,8442302.690071316,187096958.86838165,1772484251.4204104
2025-12-22,1207806.9363335841,8502356.928320266,190049629.2390258,1788303106.0742311
